11396	Karnataka Sustainable Data Centre Park near Hoskote	IN	Karnataka - Bangalore Rural				Government of Karnataka / KIADB	500.0	planned	world:batch:Karnataka - Bangalore Rural
11426	Kerala State Data Centre-2 (SDC-2), Thejaswini Building, Technopark	IN	Kerala - Thiruvananthapuram				Kerala State IT Mission		operational	world:batch:Kerala - Thiruvananthapuram
11456	Yotta Navi Mumbai Data Centre Park expansion (NM3-NM5)	IN	Maharashtra - Raigarh				Yotta Infrastructure (Hiranandani Group)		planned	world:batch:Maharashtra - Raigarh
11486	Manipur State Data Centre (SDC) / Government Cloud	IN	Manipur - Imphal West				Government of Manipur (Directorate of IT & Cyber Security)		operational	world:batch:Manipur - Imphal West
11516	Central University of Rajasthan Data Centre	IN	Rajasthan - Ajmer				Central University of Rajasthan		planned	world:batch:Rajasthan - Ajmer
11546	ModMission Control MOD CHN1 Data Center, Salem	IN	Tamil Nadu - Salem				ModMission Control		operational	world:batch:Tamil Nadu - Salem
11576	CtrlS Chandanvelly hyperscale campus	IN	Telangana - Rangareddi				CtrlS Datacenters Ltd		planned	world:batch:Telangana - Rangareddi
11606	RailTel Silver Jubilee Data Center (Noida)	IN	Uttar Pradesh - Gautam Buddha Nagar				RailTel Corporation of India / Techno Electric & Engineering (TECL)	10.0	construction	world:batch:Uttar Pradesh - Gautam Buddha Nagar
11636	Nxtra by Airtel Kolkata Hyperscale Data Centre	IN	West Bengal - North 24 Parganas				Nxtra Data / Bharti Airtel	25.0	construction	world:batch:West Bengal - North 24 Parganas
11666	ArvanCloud Shahriar Tabriz data center	IR	East Azerbaijan				ArvanCloud		operational	world:batch:East Azerbaijan
11696	Isatis Data Center	IR	Yazd				Pouyesh Dade Novin / Isatis IDC		operational	world:batch:Yazd
11726	CSI Piemonte cloud and data center, Turin	IT	Piedmont				CSI Piemonte		operational	world:batch:Piedmont
11756	FASTNET Ancona Data Center / Service Farm	IT	Marche				FASTNET S.p.A.		operational	world:batch:Marche
11786	Digital Metalla / Dauvea Sardinian Mine Data Center	IT	Sardinia				Dauvea / Digital Metalla		planned	world:batch:Sardinia
11816	STACK TKY01 Inzai campus	JP	Chiba				STACK Infrastructure / Oaktree / IPI Partners	36.0	construction	world:batch:Chiba
11846	HIGHRESO Kagawa / Takamatsu City GPU Data Center	JP	Kagawa				HIGHRESO Kagawa Co., Ltd.; HIGHRESO Co., Ltd.		operational	world:batch:Kagawa
11876	Nagasaki Regional Data Center Promotion Consortium	JP	Nagasaki				Nagasaki Saiko and consortium partners		planned	world:batch:Nagasaki
11906	DayOne / Gaw Capital Fuchu Intelligent Park Tokyo data center campus	JP	Tokyo				DayOne; Gaw Capital Partners	80.0	construction	world:batch:Tokyo
11936	Africa Data Centres Sameer facility expansion	KE	Nairobi City				Africa Data Centres / Cassava Technologies	15.0	planned	world:batch:Nairobi City
11966	Daun Penh Data Center (DPDC)	KH	Phnom Penh				Daun Penh Data Center Co., Ltd (Daun Penh Group)		operational	world:batch:Phnom Penh
11996	KT Cloud Cheonan Data Center (existing facility)	KR	Chungcheongnam-do - Cheonan-si				KT Cloud / KT		operational	world:batch:Chungcheongnam-do - Cheonan-si
12026	Gwangju AI Industry Convergence Cluster National AI Data Center	KR	Gwangju - Buk-gu				Gwangju Metropolitan City / Korea AI Convergence Industry Cluster project; operated by NHN (NHN Cloud) under a national AI data center service		operational	world:batch:Gwangju - Buk-gu
12056	SK Broadband CDC Pangyo	KR	Gyeonggi-do - Seongnam-si				SK C&C / SK Broadband	30.0	operational	world:batch:Gyeonggi-do - Seongnam-si
12086	Hamyang AI Data Center, Hyucheon General Industrial Complex	KR	Gyeongsangnam-do - Hamyang-gun				Orid Korea; Hamyang-gun	40.0	approved	world:batch:Gyeongsangnam-do - Hamyang-gun
12116	KDT IDC Namwon Center	KR	Jeollabuk-do - Namwon				Korea Data Communications (KDT IDC)		planned	world:batch:Jeollabuk-do - Namwon
12146	KT Gangnam IDC	KR	Seoul - Gangnam-gu				KT Cloud / kt IDC		operational	world:batch:Seoul - Gangnam-gu
12176	Kdatacenter Seocho	KR	Seoul - Seocho-gu				Kdatacenter / SK Broadband ecosystem		operational	world:batch:Seoul - Seocho-gu
12206	GK Hyperscale Akmola Region Tier III data center	KZ	Akmola				GK Hyperscale Ltd	100.0	planned	world:batch:Akmola
12236	Kazteleport Sairam data center	KZ	Almaty City				JSC Kazteleport	2.0	operational	world:batch:Almaty City
12266	Dialog CDC, Piliyandala	LK	Western Province				Dialog Axiata PLC		operational	world:batch:Western Province
12296	DEEP Resilience Center Luxembourg South	LU	Esch-sur-Alzette				DEEP / POST Luxembourg		operational	world:batch:Esch-sur-Alzette
12326	Tet DC 6	LV	Riga				Tet	0.3	operational	world:batch:Riga
12356	Oracle Cloud Region Morocco West (Casablanca) hosted by N+ONE	MA	Casablanca-Settat				Oracle / N+ONE Datacenters		operational	world:batch:Casablanca-Settat
12386	Central Bank of Montenegro disaster-recovery micro data center, Zabljak	ME	Zabljak				Cikom / Central Bank of Montenegro		operational	world:batch:Zabljak
12416	True IDC Myanmar, MICT Park	MM	Yangon				True Internet Data Center / True IDC		operational	world:batch:Yangon
12446	Tinian Pacific Connect Initiative Core Connectivity Hub / Cable Landing Station	MP	Northern Mariana Islands				CNMI Broadband Policy & Development Office, Google, Citadel Pacific / IT&E		planned	world:batch:Northern Mariana Islands
12476	Rose Hill Data Centre	MU	Plaines Wilhems				Mauritius Telecom Limited	0.5	operational	world:batch:Plaines Wilhems
12506	Princeton Digital Group JH2 Eco Business Park Senai	MY	Johor				Princeton Digital Group		planned	world:batch:Johor
12536	irix Kuching 1 DC @ Santubong	MY	Sarawak				irix Sdn Bhd		operational	world:batch:Sarawak
12566	Namibia National Data Centre	NA	Khomas				Ministry of Information and Communication Technology / Office of the Prime Minister		planned	world:batch:Khomas
12596	Ekiti Knowledge Zone data centre and disaster recovery facilities	NG	Ekiti				Ekiti Knowledge Zone / Ekiti State Government		planned	world:batch:Ekiti
12626	Nxtra Lagos Data Centre Park (Eko Atlantic)	NG	Lagos				Nxtra by Airtel (Airtel Africa)	34.0	construction	world:batch:Lagos
12656	Cellnex Tjerkgaast / Spannenburg datacenter	NL	Friesland				Cellnex Netherlands	0.225	operational	world:batch:Friesland
12686	Zeeland data center market - Goes facilities	NL	Zeeland				Multiple operators		operational	world:batch:Zeeland
12716	Green Mountain TEL-Rjukan modular site	NO	Vestfold and Telemark				Green Mountain (Azrieli Group)		planned	world:batch:Vestfold and Telemark
12746	TenPeaks Auckland South / Takanini Data Centre	NZ	Auckland				TenPeaks Data Centres		operational	world:batch:Auckland
12776	Ooredoo Sohar data centre	OM	North Batina				Ooredoo Oman	10.0	operational	world:batch:North Batina
12806	VITRO Clark Data Center	PH	Central Luzon				VITRO / ePLDT / PLDT Group	8.0	operational	world:batch:Central Luzon
12836	PTCL Data Center Karachi	PK	Sindh				PTCL		operational	world:batch:Sindh
12866	T-Mobile Krakow Data Center	PL	Lesser Poland				T-Mobile Polska		operational	world:batch:Lesser Poland
12896	Orange Polska Szczecin data center / interconnection facility	PL	West Pomerania				Orange Polska / Orange Business Services		operational	world:batch:West Pomerania
12926	NFSI Telecom Porto1 Datacentre	PT	Porto				NFSI Telecom		operational	world:batch:Porto
12956	MEEZA M-VAULT 2 - Umm Garn	QA	Daayen				MEEZA		operational	world:batch:Daayen
12986	GTS Cluj-Napoca Data Center	RO	Cluj				GTS Telecom	0.5	operational	world:batch:Cluj
13016	LiveHosting Datacenter	RO	Timis				SC LiveHosting Datacenter SRL		operational	world:batch:Timis
13046	Blagenergo autonomous data center near Ufa	RU	Bashkortostan				Blagenergo LLC		planned	world:batch:Bashkortostan
13076	RTCloud / 24DC Krasnoyarsky Data Center	RU	Krasnoyarsk				RTCloud / System Projects LLC	0.2	operational	world:batch:Krasnoyarsk
13106	ER-Telecom Ermak modular data center, Perm	RU	Perm				ER-Telecom Holding	50.0	planned	world:batch:Perm
13136	Rostelecom Tula data-center services office / legacy listing	RU	Tula				Rostelecom / RTK-DC		unknown	world:batch:Tula
13166	Humain Dammam AI Data Center	SA	Eastern Province - Ad Dammam				Humain	100.0	construction	world:batch:Eastern Province - Ad Dammam
13196	AWS Saudi Arabia infrastructure region (Riyadh)	SA	Riyadh Region - Ar Riyad				Amazon Web Services (AWS)		construction	world:batch:Riyadh Region - Ar Riyad
13226	SudREN Darfur Sector Data Centers Project	SD	East Darfur				Sudanese Research and Education Network (SudREN)		planned	world:batch:East Darfur
13256	Invid Jonkoping data center	SE	Jonkoping				Invid Sweden		operational	world:batch:Jonkoping
13286	NTT Serangoon Data Center	SG	North East				NTT DATA	8.6	operational	world:batch:North East
13316	Stelkom RTP Bericevo LJU01	SI	Dol pri Ljubljani				Stelkom		operational	world:batch:Dol pri Ljubljani
13346	Sontius data center	SI	Sempeter-Vrtojba				Sontius d.o.o.		operational	world:batch:Sempeter-Vrtojba
13376	Afcom Data Center & Colocation, Freetown	SL	Western Area				Afcom SL		operational	world:batch:Western Area
13406	National / Resilient Data Center	SS	Central Equatoria				Government of South Sudan / Ministry of Information, Communication Technology and Postal Services; World Bank funding referenced		construction	world:batch:Central Equatoria
13436	True IDC 7th Data Center (Northern Bangkok)	TH	Bangkok				True Internet Data Center (True IDC) / CP Group		construction	world:batch:Bangkok
13466	True Internet Data Center (True IDC) Chonburi projects	TH	Chon Buri				True Internet Data Center Co., Ltd.		approved	world:batch:Chon Buri
13496	Edge Centres EC61 Chiang Mai	TH	Chiang Mai				Edge Centres / ITEL		operational	world:batch:Chiang Mai
13526	SoleCrypt-Schneider Electric Sustainable AI Data Centre, Bizerte	TN	Bizerte				SoleCrypt; Schneider Electric	20.0	planned	world:batch:Bizerte
13556	Anadolu University Data Center	TR	Eskisehir				Anadolu University		operational	world:batch:Eskisehir
13586	FiberDC Teknoloji (FiberDC Global Datacenter)	TR	Rize				FiberDC Data Teknoloji		operational	world:batch:Rize
13616	CHT Taipei Xinyi IDC	TW	Taipei				Chunghwa Telecom		operational	world:batch:Taipei
13646	Parkovyi Data Center	UA	Kyiv City				Parkovyi		operational	world:batch:Kyiv City
13676	NITA-U National Data Centre (Kampala)	UG	Central				National Information Technology Authority - Uganda (NITA-U), Government of Uganda		operational	world:batch:Central
13706	Thai Binh provincial data center	VN	Thai Binh				Thai Binh provincial authorities / Department of Information and Communications		operational	world:batch:Thai Binh
13736	Kien Giang provincial data center	VN	Kien Giang				Kien Giang provincial authorities		operational	world:batch:Kien Giang
13766	VNPT IDC An Don Da Nang	VN	Da Nang				VNPT / VinaPhone		operational	world:batch:Da Nang
13796	QTSC Data Center (Quang Trung Software City)	VN	Ho Chi Minh				Quang Trung Software City (QTSC)		operational	world:batch:Ho Chi Minh
13826	Tshwane Data Centres (3 facilities, solar upgrade)	ZA	Gauteng - City of Tshwane Metropolitan Municipality				Tshwane Data Centres		operational	world:batch:Gauteng - City of Tshwane Metropolitan Municipality
13856	Liquid Intelligent Technologies Zambia Data Centre	ZM	Lusaka				Liquid Intelligent Technologies		planned	world:batch:Lusaka
20336	Ministry of Mines and Petroleum data center and MCRS	AF	Kabul				Ministry of Mines and Petroleum (MoMP), Government of Afghanistan		operational	method:batch:Kabul
20366	Paratus Angola DC2 (ITA, Benfica)	AO	Luanda				Paratus Angola (Internet Technologies Angola S.A.)		operational	method:batch:Luanda
20396	A1 regional datacenter coverage (Eisenstadt lead)	AT	Burgenland				A1 Telekom Austria		unknown	method:batch:Burgenland
20426	Equinix SY6 (Silverwater) Data Centre	AU	New South Wales - Parramatta				Equinix (formerly Metronode Sydney 2)	4.0	operational	method:batch:New South Wales - Parramatta
20456	NEXTDC B2 Brisbane	AU	Queensland - Brisbane				NEXTDC	12.0	operational	method:batch:Queensland - Brisbane
20486	Clyde North data centre campus (585 Berwick-Cranbourne Road)	AU	Victoria - Casey				Galileo Group (land owner; applicant not publicly identified)		planned	method:batch:Victoria - Casey
20516	GlobalEdge / Data Centre Limited Balcatta data centre	AU	Western Australia - Stirling				Data Centre Limited / GlobalEdge		operational	method:batch:Western Australia - Stirling
20546	DataVolt Bangladesh data centre	BD	Dhaka				DataVolt (Saudi developer)		announced	method:batch:Dhaka
20576	Google St. Ghislain data center campus	BE	Wallonia				Google		operational	method:batch:Wallonia
20606	stc Bahrain / center3 Data Center Park (Al Qurain)	BH	Southern Governorate				stc Bahrain / center3 (stc Group)	60.0	construction	method:batch:Southern Governorate
20636	Bitdeer Gedu data center	BT	Chhukha				Bitdeer Technologies Group (DHI strategic partner)	100.0	operational	method:batch:Chhukha
20666	GreenLine Technologies / SOCATEL Tier 3 Data Center	CF	Bangui				GreenLine Technologies Inc. / SOCATEL / Government of Central African Republic		planned	method:batch:Bangui
20696	DATAWIRE ZG01 (Zug)	CH	Zug				DATAWIRE		operational	method:batch:Zug
20726	CAMPOST Data Center Yaoundé	CM	Centre				Cameroon Postal Services (CAMPOST)		operational	method:batch:Centre
20756	Jiangmen Municipal Intelligent Computing Center (Heshan Bluesea Data Center)	CN	Guangdong - Jiangmen Shi				Guangdong Bluesea; China Mobile Jiangmen (operator)		operational	method:batch:Guangdong - Jiangmen Shi
20786	Zhanjiang Telecom Cloud Computing Center	CN	Guangdong - Zhanjiang Shi				China Telecom Zhanjiang		operational	method:batch:Guangdong - Zhanjiang Shi
20816	Chenzhou City Investment Dongjiang Lake No.2 and No.3 Data Centers	CN	Hunan - Prefecture of Chenzhou				Chenzhou City Investment / local state-owned platform		operational	method:batch:Hunan - Prefecture of Chenzhou
20846	Ganzi Prefecture Energy Big Data Center (甘孜州能源大数据中心)	CN	Sichuan - Garze Zangzu Zizhizhou				State Grid Ganzi Power Supply Company / Ganzi energy-data program		operational	method:batch:Sichuan - Garze Zangzu Zizhizhou
20876	塔城智算产业托里集聚区万P万卡项目 (Tacheng Smart-Computing Toli Cluster, 10kP/10k-card)	CN	Xinjiang - Tacheng Diqu				Toli County cluster (22 filed enterprises)		announced	method:batch:Xinjiang - Tacheng Diqu
20906	Vocus ASC (Australia Singapore Cable) landing station, Flying Fish Cove	CX	Christmas Island				Vocus (designed, built and solely operated)		operational	method:batch:Christmas Island
20936	SPCSS DC Zeleneč	CZ	Central Bohemia				Statni pokladna Centrum sdilenych sluzeb (SPCSS)	3.0	operational	method:batch:Central Bohemia
20966	Intelsat Kommunications Bad-Kissingen (Fuchsstadt)	DE	Bavaria - Bad Kissingen				Intelsat Germany		operational	method:batch:Bavaria - Bad Kissingen
20996	VIRTUS Marienpark Campus (BERLIN1/BERLIN2)	DE	Berlin - Berlin				VIRTUS Data Centres	62.6	construction	method:batch:Berlin - Berlin
21026	Digital Realty Hattersheim Kastengrund data center site (FRA33)	DE	Hesse - Main-Taunus-Kreis				Digital Realty / Interxion		planned	method:batch:Hesse - Main-Taunus-Kreis
21056	Microsoft KI-Rechenzentren Rheinisches Revier - Bergheim (Glessen)	DE	North Rhine-Westphalia - Rhein-Erft-Kreis				Microsoft		construction	method:batch:North Rhine-Westphalia - Rhein-Erft-Kreis
21086	'Rechenzentrum der Superlative' Raguhn-Jeßnitz/Marke hyperscale data center	DE	Saxony-Anhalt - Anhalt-Bitterfeld				FAB Gesellschaft für Gebietsentwicklung / Blue Future		planned	method:batch:Saxony-Anhalt - Anhalt-Bitterfeld
21116	Microsoft West Denmark (Esbjerg/Varde, incl. Lunde Campus)	DK	Southern Denmark				Microsoft		announced	method:batch:Southern Denmark
21146	GPX Cairo 1 (Heliopolis)	EG	Cairo				GPX Global Systems	1.0	operational	method:batch:Cairo
21176	DATA4 Madrid MAD02 San Agustin del Guadalix campus	ES	Community of Madrid				DATA4	80.0	construction	method:batch:Community of Madrid
21206	FCDC Vaasa data center campus (Kuriiritie 7)	FI	Ostrobothnia				FCDC Corp Oy		approved	method:batch:Ostrobothnia
21236	Savusavu eCentre cable landing station (prefabricated data centre)	FJ	Northern				Fijian Government / Flexenclosure (eSite Power Systems)		operational	method:batch:Northern
21266	Saint-André logistics + data center project (Marseille)	FR	Bouches-du-Rhône				Undisclosed developer (SPV)		announced	method:batch:Bouches-du-Rhône
21296	Castle IT data center Larçay (Tours)	FR	Indre-et-Loire				Castle IT		operational	method:batch:Indre-et-Loire
21326	Aubergenville colocation data center (directory/market-listed)	FR	Yvelines						unknown	method:batch:Yvelines
21356	Colt DCS Hayes Digital Park / London 4	GB	England - Greater London				Colt Data Centre Services	60.0	construction	method:batch:England - Greater London
21386	CWCS Nottingham Data Centre	GB	England - Nottinghamshire				CWCS Managed Hosting	1.0	operational	method:batch:England - Nottinghamshire
21416	Prescient Data Centres / 5NINES Coleraine (Atlantic Link Campus)	GB	Northern Ireland - Causeway Coast and Glens				Prescient Data Centres / 5NINES	4.5	operational	method:batch:Northern Ireland - Causeway Coast and Glens
21446	Shotwick Ltd North Wales Gateway (hotel + data centre, Deeside)	GB	Wales - County of Flintshire				Shotwick Ltd		announced	method:batch:Wales - County of Flintshire
21476	Ghana Link Kumasi Tier IV Data Centre (ICUMS)	GH	Ashanti				Ghana Link Network Services Ltd		operational	method:batch:Ashanti
21506	Digital Realty ATH5 (Koropi)	GR	Attica				Digital Realty / Lamda Hellix	15.0	planned	method:batch:Attica
21536	SUNeVision MEGA Two, Fo Tan	HK	Hong Kong				SUNeVision Holdings / iAdvantage		operational	method:batch:Hong Kong
21566	CNRM Bura supercomputer data center, University of Rijeka	HR	Primorje-Gorski Kotar				Center for Advanced Computing and Modelling (CNRM), University of Rijeka	0.25	operational	method:batch:Primorje-Gorski Kotar
21596	DC Hosting / Data Center Solutions Kft. (Eger)	HU	Heves				Data Center Solutions Kft.		operational	method:batch:Heves
21626	neuCentrIX Jakarta (Meruya & Karet Tengsin)	ID	Jakarta				PT Telkom Indonesia / neuCentrIX		operational	method:batch:Jakarta
21656	Vantage Dublin (DUB1)	IE	Leinster				Vantage Data Centers		planned	method:batch:Leinster
21686	The Isle of Man Datacentre (Domicilium)	IM	Isle of Man				Domicilium (IOM) Limited		operational	method:batch:Isle of Man
21716	Naya Raipur Smart City Data Centre	IN	Chhattisgarh - Raipur				Naya Raipur Smart City / Government of Chhattisgarh		operational	method:batch:Chhattisgarh - Raipur
21746	J&K Data Centre / Data Recovery Centre networking and security modernisation	IN	Jammu and Kashmir - Jammu				Jammu and Kashmir e-Governance Agency / Information Technology Department		planned	method:batch:Jammu and Kashmir - Jammu
21776	CtrlS Bhopal DC1 (Badwai IT Park)	IN	Madhya Pradesh - Bhopal				CtrlS Datacenters Ltd		construction	method:batch:Madhya Pradesh - Bhopal
21806	Yotta NM1 (Panvel, Hiranandani Fortune City)	IN	Maharashtra - Raigarh				Yotta Infrastructure (Hiranandani Group)	52.0	operational	method:batch:Maharashtra - Raigarh
21836	AdaniConneX Chennai 1 (SIPCOT IT Park, Siruseri)	IN	Tamil Nadu - Chengalpattu district				AdaniConneX (Adani Enterprises + EdgeConneX JV)	33.0	operational	method:batch:Tamil Nadu - Chengalpattu district
21866	AdaniConneX Hyderabad campus (Elkatta, Pargi Road)	IN	Telangana - Rangareddi				AdaniConneX (Adani/EdgeConneX JV)	100.0	operational	method:batch:Telangana - Rangareddi
21896	NTT DATA Kolkata 1 Campus (Bengal Silicon Valley, New Town)	IN	West Bengal - North 24 Parganas				NTT DATA / NTT Global Data Centers	40.0	operational	method:batch:West Bengal - North 24 Parganas
21926	Kerman provincial data center / National Information Network node	IR	Kerman				Iran Information Technology Organization		operational	method:batch:Kerman
21956	Verne Iceland / Keflavik Campus (Asbru, Valhallarbraut 868)	IS	Southern Peninsula				Verne (Verne Global ehf; backed by Ardian since 2024)	140.0	operational	method:batch:Southern Peninsula
21986	Khazna/Eni AI data center campus, Ferrera Erbognone (PV)	IT	Lombardy				Khazna Data Centers + Eni (JV, Heads of Terms July 2025)	500.0	planned	method:batch:Lombardy
22016	Brain Computing colocation Cagliari	IT	Sardinia				Brain Computing S.p.A.		operational	method:batch:Sardinia
22046	NTT Global Data Centers Osaka OSK12 (Osaka North)	JP	Osaka				NTT Global Data Centers	18.0	operational	method:batch:Osaka
22076	Africa Data Centres second Nairobi facility	KE	Nairobi City				Africa Data Centres / Cassava Technologies	20.0	planned	method:batch:Nairobi City
22106	MekongNet IDC2 (AnAnA Building)	KH	Phnom Penh				MekongNet / Angkor Data Communication Group Co., Ltd	0.12	operational	method:batch:Phnom Penh
22136	LG U+ Daejeon IDC	KR	Daejeon - Seo-gu				LG U+		operational	method:batch:Daejeon - Seo-gu
22166	Pacific Sunny Data Center, Jukjeon	KR	Gyeonggi-do - Yongin-si				Pacific Asset Management; CPPIB; Shinhan Financial Investment; Hyundai E&C builder	64.0	operational	method:batch:Gyeonggi-do - Yongin-si
22196	Gangjin Beneforce AI Data Center (Seongjeon-myeon)	KR	Jeollanam-do - Gangjin-gun				Benefos consortium with Daewoo E&C, KT, Top Solar, KG Engineering, IPA, Eugene Investment & Securities, Seed Investment Asset Management	300.0	planned	method:batch:Jeollanam-do - Gangjin-gun
22226	Submarine cable landings (FALCON/FOG/GBI/Kuwait-Iran, MEETS/EIG)	KW	Capital				Various cable consortia		unknown	method:batch:Capital
22256	National Data Centre & Government Data Exchange System (feasibility)	LA	Vientiane Capital				MTC + Phounphonnakhone Co., Ltd. (LA Group / Phongsavanh Group)		planned	method:batch:Vientiane Capital
22286	Matara Cable Landing Station (SMW5 / SMW6 / IAX)	LK	Southern Province				Sri Lanka Telecom PLC (SMW5/SMW6); Dialog Axiata (IAX Sri Lanka portion)		operational	method:batch:Southern Province
22316	Cherry Servers DC (Siauliai)	LT	Siauliai County				Cherry Servers UAB		operational	method:batch:Siauliai County
22346	Murzuq Municipal Data Center / Governance Data Hub (hosted at Fezzan University)	LY	Murzuq				UNDP Libya, Murzuq Municipality, Fezzan University		planned	method:batch:Murzuq
22376	Monaco Telecom Grand Ida data center (quartier Plati)	MC	Jardin Exotique				Monaco Telecom / Monaco State		announced	method:batch:Jardin Exotique
22406	Telesmart SET (Skopje Exchange Teleroom) / SKP01 data center	MK	Karpos				Telesmart Telekom DOOEL		operational	method:batch:Karpos
22436	GO Data Centre (GO plc colocation/hosting facility)	MT	Birkirkara				GO plc		operational	method:batch:Birkirkara
22466	MVIX Maldives Internet Exchange	MV	Male				Maldives Internet Exchange (MVIX), not-for-profit		operational	method:batch:Male
22496	Alibaba Cloud Malaysia (Johor) cloud facilities	MY	Johor				Alibaba Cloud		announced	method:batch:Johor
22526	Telecom Namibia Infinitum Co-location	NA	Khomas				Telecom Namibia		operational	method:batch:Khomas
22556	Digital Realty LOS2 (Medallion, Victoria Island)	NG	Lagos				Digital Realty (Medallion Communications)		operational	method:batch:Lagos
22586	Cellnex Ugchelen edge datacenter	NL	Gelderland				Cellnex Netherlands	0.15	operational	method:batch:Gelderland
22616	NorthC Delft (TU Delft Campus)	NL	South Holland				NorthC Datacenters	1.5	operational	method:batch:South Holland
22646	Harstad Datasenter AS (AI edge DC claim)	NO	Troms and Finnmark				Harstad Datasenter AS	1.5	unknown	method:batch:Troms and Finnmark
22676	CDC Data Centres Auckland campus (Silverdale SD1, Hobsonville HV1/HV2)	NZ	Auckland				CDC Data Centres (Infratil/Future Fund)	98.0	operational	method:batch:Auckland
22706	TenPeaks Waikato data centre (Hamilton)	NZ	Waikato				TenPeaks / Spark Business Group		operational	method:batch:Waikato
22736	PNG Government National Data Centre (Huawei-built, IGIS)	PG	National Capital District				Government of PNG / Huawei (built c.2018)		operational	method:batch:National Capital District
22766	Converge La Union cable landing station	PH	Ilocos				Converge ICT Solutions Inc.		operational	method:batch:Ilocos
22796	T-Mobile Polska data centers (Piaseczno, Warsaw Szlachecka)	PL	Mazovia				T-Mobile Polska		operational	method:batch:Mazovia
22826	TASK Academic Computer Centre Gdansk	PL	Pomerania				TASK / Gdansk University of Technology		operational	method:batch:Pomerania
22856	EMACOM Madeira data center (Virtudes)	PT	Madeira				EMACOM / EEM (Empresa de Electricidade da Madeira)		announced	method:batch:Madeira
22886	REUNIX (Réunion Internet Exchange)	RE	Reunion				RENATER		operational	method:batch:Reunion
22916	Infinite Chain - Toplita Technology Park	RO	Harghita				Infinite Chain	50.0	planned	method:batch:Harghita
22946	Oracle Cloud Serbia Central (Jovanovac) - eu-jovanovac-1	RS	Sumadija				Oracle Cloud Infrastructure		operational	method:batch:Sumadija
22976	Smart TsOD Lipetsk modular data center (OEZ Lipetsk)	RU	Lipetsk				Smart TsOD Lipetsk LLC; GreenMDC / DataDome		operational	method:batch:Lipetsk
23006	Modular TsOD for GIS 'Elektronny byudzhet' (Volgograd)	RU	Volgograd				Government of Volgograd Oblast		planned	method:batch:Volgograd
23036	Oracle Cloud Infrastructure Saudi Arabia West (Jeddah) region (me-jeddah-1)	SA	Mecca Region - Jiddah				Oracle		operational	method:batch:Mecca Region - Jiddah
23066	SATSOL Honiara data centre (directory claim)	SB	Capital Territory				SATSOL Limited		unknown	method:batch:Capital Territory
23096	Datacenter Uppsala AB (Uppsala city)	SE	Uppsala				Datacenter Uppsala AB		operational	method:batch:Uppsala
23126	Digital Realty SIN11 (Digital Loyang)	SG	South East				Digital Realty	13.2	operational	method:batch:South East
23156	NASES / Government Cloud (incl. SPP-hosted second DC)	SK	Bratislava				NASES / MIRRI (state)		operational	method:batch:Bratislava
23186	SomaliREN data centre	SO	Banaadir				Somali Research and Education Network (SomaliREN)		operational	method:batch:Banaadir
23216	Hyperscaler cloud region - negative sweep	SZ	unknown						unknown	method:batch:unknown
23246	Equiano cable landing station - Lomé (CLS)	TG	Maritime				CSquared Woezon (56% CSquared / 44% SIN) with Google		operational	method:batch:Maritime
23276	TikTok System (Thailand) data hosting - Chachoengsao	TH	Chachoengsao				TikTok System (Thailand) Co., Ltd. (ByteDance)		approved	method:batch:Chachoengsao
23306	CNI Private Cloud (Centre National de l'Informatique)	TN	Tunis				Centre National de l'Informatique (CNI) / MTC		approved	method:batch:Tunis
23336	Kayseri OSB Veri Merkezi	TR	Kayseri				Kayseri Organized Industrial Zone (OSB)		planned	method:batch:Kayseri
23366	De Novo Data Center (DC-1/DC-5)	UA	Kyiv City				De Novo LLC		operational	method:batch:Kyiv City
23396	UiXP peering facilities (Communications House and Raxio Namanve)	UG	Central				Uganda Internet eXchange Point (UiXP)		operational	method:batch:Central
23426	Trung tâm Dữ liệu tỉnh Thanh Hóa (Thanh Hoa Province Data Center - overall investment/upgrade project)	VN	Thanh Hoa				UBND tỉnh Thanh Hóa / Sở Khoa học và Công nghệ (provincial government)		construction	method:batch:Thanh Hoa
23456	CMC Telecom Data Center Duy Tan (Cau Giay)	VN	Ha Noi				CMC Telecom		operational	method:batch:Ha Noi
23486	YemenNet-PTC facility (Aljeraf Street, Sana'a) - directory listing	YE	Sanaa City				Yemen Telecom / YemenNet (PTC)		unknown	method:batch:Sanaa City
23516	Liquid Intelligent Technologies Zambia local cloud (Azure Stack)	ZM	Lusaka				Liquid Intelligent Technologies Zambia (Cassava Technologies)		operational	method:batch:Lusaka
23546	北京人工智能公共算力平台（上庄节点/翠湖节点）	CN	Beijing	海淀区（上庄；翠湖节点位于中关村人工智能创新园1号楼）			海淀区建设（中关村发展集团参与；具体运营公司未确认）	500.0	运营——一期500P（FP16）算力2023年12月正式上线；扩容后智算规模突破10000P，成为北京最大、国内领先的超大规模高性能单体智算集群	cn-gov:Beijing
23576	全国一体化算力网络粤港澳大湾区国家枢纽节点韶关数据中心集群	CN	Guangdong	韶关			韶关市政府 / 广东国家枢纽节点工程		construction	cn-gov:Guangdong
23606	Zhangjiakou Mingwei/Mingrui Jingxi Cloud Computing Data Center	CN	Hebei	张家口市·蔚县（经济开发区）			ZDATA Group / 张家口明蕤（明微）		construction	cn-gov:Hebei
